iso3c,economist_excess_deaths,economist_estimated,month,who_excess_deaths,who_estimated,pop
MDA,122.42088061791601,FALSE,2021-08-01,-29,FALSE,4033963
MDA,908.4636479098142,FALSE,2021-09-01,1037,FALSE,4033963
MDA,1852.4941498004105,TRUE,2021-10-01,2096,FALSE,4033963
MDA,2087.964541535318,TRUE,2021-11-01,1923,FALSE,4033963
MDA,322.343541567705,TRUE,2021-12-01,453.6774193548387,FALSE,4033963
MDG,809.070065397861,TRUE,2020-01-01,1006,TRUE,27691019
MDG,282.8782879131809,TRUE,2020-02-01,1003,TRUE,27691019
MDG,-936.1502952442596,TRUE,2020-03-01,728,TRUE,27691019
MDG,-1220.4254772850131,TRUE,2020-04-01,-1230,TRUE,27691019
MDG,-1134.9513938009707,TRUE,2020-05-01,-588,TRUE,27691019
MDG,204.53571544691957,TRUE,2020-06-01,-89,TRUE,27691019
MDG,2514.254085758751,TRUE,2020-07-01,2124,TRUE,27691019
MDG,1343.1948075473663,TRUE,2020-08-01,1508,TRUE,27691019
MDG,-714.7135569769579,TRUE,2020-09-01,1133,TRUE,27691019
MDG,-570.2133991646991,TRUE,2020-10-01,774,TRUE,27691019
MDG,1326.9810381019813,TRUE,2020-11-01,791,TRUE,27691019
MDG,2148.992331446838,TRUE,2020-12-01,814,TRUE,27691019
MDG,2419.9988939161735,TRUE,2021-01-01,1427,TRUE,27691019
MDG,1850.2126206888433,TRUE,2021-02-01,1448,TRUE,27691019
MDG,2155.9427546679312,TRUE,2021-03-01,2842,TRUE,27691019
MDG,2776.2823094696805,TRUE,2021-04-01,4274,TRUE,27691019
MDG,2672.704169803639,TRUE,2021-05-01,2865,TRUE,27691019
MDG,2272.220004411631,TRUE,2021-06-01,939,TRUE,27691019
MDG,2307.347508850594,TRUE,2021-07-01,680,TRUE,27691019
MDG,2008.0027300853355,TRUE,2021-08-01,381,TRUE,27691019
MDG,1952.6248368865809,TRUE,2021-09-01,479,TRUE,27691019
MDG,1641.8095816400523,TRUE,2021-10-01,265,TRUE,27691019
MDG,1902.3181730861827,TRUE,2021-11-01,514,TRUE,27691019
MDG,606.8530648810793,TRUE,2021-12-01,385.80645161290323,TRUE,27691019
MDV,1.7451358358199252,FALSE,2020-01-01,4,FALSE,540542
MDV,-0.596137119825151,FALSE,2020-02-01,-18,FALSE,540542
MDV,-4.38015781791594,FALSE,2020-03-01,-8,FALSE,540542
MDV,-5.865959178628329,FALSE,2020-04-01,-20,FALSE,540542
MDV,13.997261536922716,FALSE,2020-05-01,4,FALSE,540542
MDV,3.4837182407264997,FALSE,2020-06-01,-13,FALSE,540542
MDV,24.346293794987318,FALSE,2020-07-01,5,FALSE,540542
MDV,40.000487343374424,FALSE,2020-08-01,26,FALSE,540542
MDV,28.755761251479196,FALSE,2020-09-01,15,FALSE,540542
MDV,13.88629379498732,FALSE,2020-10-01,7,FALSE,540542
MDV,22.8837182407265,FALSE,2020-11-01,11,FALSE,540542
MDV,6.3467239025141575,FALSE,2020-12-01,-10,FALSE,540542
MDV,7.4568047890006595,TRUE,2021-01-01,-30,FALSE,540542
MDV,17.683207439474593,TRUE,2021-02-01,-18,FALSE,540542
MDV,16.954887621995457,TRUE,2021-03-01,-20,FALSE,540542
MDV,17.172364577914685,TRUE,2021-04-01,9,FALSE,540542
MDV,171.00648491192476,TRUE,2021-05-01,88,FALSE,540542
MDV,84.45554852775814,TRUE,2021-06-01,75,FALSE,540542
MDV,39.61874391786073,TRUE,2021-07-01,28,TRUE,540542
MDV,34.29335948765647,TRUE,2021-08-01,21,TRUE,540542
MDV,33.588587679462115,TRUE,2021-09-01,19,TRUE,540542
MDV,43.924406096124336,TRUE,2021-10-01,24,TRUE,540542
MDV,35.194969473841056,TRUE,2021-11-01,21,TRUE,540542
MDV,12.598571209378019,TRUE,2021-12-01,6.967741935483871,TRUE,540542
MEX,-577.2128812189646,FALSE,2020-01-01,693,FALSE,128932753
MEX,-3256.1452648430045,FALSE,2020-02-01,-2842,FALSE,128932753
MEX,-3851.2912921302177,FALSE,2020-03-01,-3364,FALSE,128932753
MEX,7427.551284113631,FALSE,2020-04-01,7455,FALSE,128932753
MEX,36686.965850726956,FALSE,2020-05-01,37594,FALSE,128932753
MEX,48293.55128411372,FALSE,2020-06-01,48724,FALSE,128932753
MEX,54109.194422155604,FALSE,2020-07-01,55135,FALSE,128932753
MEX,38486.30870786981,FALSE,2020-08-01,39180,FALSE,128932753
MEX,23439.322712685058,FALSE,2020-09-01,24118,FALSE,128932753
MEX,23377.965850726938,FALSE,2020-10-01,24574,FALSE,128932753
MEX,31852.465569827913,FALSE,2020-11-01,32008,FALSE,128932753
MEX,51706.28346709935,FALSE,2020-12-01,51267,FALSE,128932753
MEX,101584.06806448125,FALSE,2021-01-01,103520,FALSE,128932753
MEX,42784.37827046959,FALSE,2021-02-01,41758,FALSE,128932753
MEX,17106.63065811015,FALSE,2021-03-01,18790,FALSE,128932753
MEX,9855.239807387698,FALSE,2021-04-01,10342,FALSE,128932753
MEX,2307.573515253038,FALSE,2021-05-01,3688,FALSE,128932753
MEX,2249.1540931019667,FALSE,2021-06-01,3075,FALSE,128932753
MEX,16870.544943824443,FALSE,2021-07-01,17941,FALSE,128932753
MEX,54356.88780096719,FALSE,2021-08-01,55757,FALSE,128932753
MEX,38988.52552167337,FALSE,2021-09-01,41043,FALSE,128932753
MEX,13077.202086681578,FALSE,2021-10-01,15834,FALSE,128932753
MEX,1650.0683788162783,FALSE,2021-11-01,3586,FALSE,128932753
MEX,-551.0446227918492,FALSE,2021-12-01,-944,FALSE,128932753
MKD,-39.75628961633071,FALSE,2020-01-01,-167,FALSE,2083380
MKD,-109.22158446187272,FALSE,2020-02-01,-290,FALSE,2083380
MKD,-86.6889956212451,FALSE,2020-03-01,-165,FALSE,2083380
MKD,141.9943053127746,FALSE,2020-04-01,60,FALSE,2083380
MKD,83.66283233574468,FALSE,2020-05-01,21,FALSE,2083380
MKD,462.546133269763,FALSE,2020-06-01,414,FALSE,2083380
MKD,363.29853126047544,FALSE,2020-07-01,381,FALSE,2083380
MKD,324.44003663681957,FALSE,2020-08-01,317,FALSE,2083380
MKD,318.3332300439566,FALSE,2020-09-01,196,FALSE,2083380
MKD,603.234875346497,FALSE,2020-10-01,756,FALSE,2083380
MKD,2240.34613326976,FALSE,2020-11-01,2506,FALSE,2083380
MKD,1619.471219432522,FALSE,2020-12-01,1686,FALSE,2083380
MKD,277.74084792920013,FALSE,2021-01-01,264,FALSE,2083380
MKD,460.0904609913368,FALSE,2021-02-01,278,FALSE,2083380
MKD,896.41467250501,FALSE,2021-03-01,1007,FALSE,2083380
MKD,1518.105166940335,FALSE,2021-04-01,1751,FALSE,2083380
MKD,897.4789735802798,FALSE,2021-05-01,978,FALSE,2083380
MKD,498.40667231667726,FALSE,2021-06-01,336,FALSE,2083380
MKD,353.1004789566239,FALSE,2021-07-01,342,FALSE,2083380
MKD,695.814672505011,FALSE,2021-08-01,740,FALSE,2083380
MKD,1551.8447368328082,FALSE,2021-09-01,1839,FALSE,2083380
MKD,634.08585530071,FALSE,2021-10-01,622,FALSE,2083380
MKD,809.994844359687,FALSE,2021-11-01,709,FALSE,2083380
MKD,210.23642813477795,TRUE,2021-12-01,200.51612903225805,FALSE,2083380
MLI,6.547327532048052,TRUE,2020-01-01,1056,TRUE,20250834
MLI,-140.40400424980106,TRUE,2020-02-01,943,TRUE,20250834
MLI,-835.0288780613847,TRUE,2020-03-01,734,TRUE,20250834
MLI,-1016.6587137458095,TRUE,2020-04-01,199,TRUE,20250834
MLI,-1148.4047769085919,TRUE,2020-05-01,1129,TRUE,20250834
MLI,335.30156351269153,TRUE,2020-06-01,2097,TRUE,20250834
MLI,1684.304477313756,TRUE,2020-07-01,2012,TRUE,20250834
MLI,882.5610344339435,TRUE,2020-08-01,1243,TRUE,20250834
MLI,181.40054712481705,TRUE,2020-09-01,695,TRUE,20250834
MLI,208.58399872812177,TRUE,2020-10-01,168,TRUE,20250834
MLI,1352.5937760274285,TRUE,2020-11-01,573,TRUE,20250834
MLI,1446.0258776837554,TRUE,2020-12-01,1619,TRUE,20250834
MLI,381.95537564650783,TRUE,2021-01-01,1216,TRUE,20250834
MLI,-21.244612134578745,TRUE,2021-02-01,1282,TRUE,20250834
MLI,2207.9922482640704,TRUE,2021-03-01,1546,TRUE,20250834
MLI,4939.89995087726,TRUE,2021-04-01,1998,TRUE,20250834
MLI,5532.887205166227,TRUE,2021-05-01,1616,TRUE,20250834
MLI,1854.0408241705948,TRUE,2021-06-01,1569,TRUE,20250834
MLI,626.0504058272351,TRUE,2021-07-01,1488,TRUE,20250834
MLI,570.0664468650642,TRUE,2021-08-01,1173,TRUE,20250834
MLI,1042.9907200932255,TRUE,2021-09-01,675,TRUE,20250834
MLI,1062.157167468138,TRUE,2021-10-01,444,TRUE,20250834
MLI,1102.9350063763147,TRUE,2021-11-01,777,TRUE,20250834
MLI,301.6163701931856,TRUE,2021-12-01,273.0322580645161,TRUE,20250834
MLT,-9.538723916527543,FALSE,2020-01-01,30,FALSE,441539
MLT,-49.09620117707347,FALSE,2020-02-01,-66,FALSE,441539
MLT,30.288483146096464,FALSE,2020-03-01,32,FALSE,441539
MLT,20.33908507225931,FALSE,2020-04-01,12,FALSE,441539
MLT,-7.425802568189043,FALSE,2020-05-01,0,FALSE,441539
MLT,-22.175200642026788,FALSE,2020-06-01,-29,FALSE,441539
MLT,-1.5400882824749962,FALSE,2020-07-01,3,FALSE,441539
MLT,21.288483146096617,FALSE,2020-08-01,28,FALSE,441539
MLT,40.96765650083077,FALSE,2020-09-01,38,FALSE,441539
MLT,36.45991171752505,FALSE,2020-10-01,46,FALSE,441539
MLT,94.59622792940203,FALSE,2020-11-01,80,FALSE,441539
MLT,109.13338683791038,FALSE,2020-12-01,90,FALSE,441539
MLT,-2.880036115525796,FALSE,2021-01-01,39,FALSE,441539
MLT,40.681427233841035,FALSE,2021-02-01,12,FALSE,441539
MLT,59.66083467097685,FALSE,2021-03-01,71,FALSE,441539
MLT,-28.366934189377268,FALSE,2021-04-01,-36,FALSE,441539
MLT,16.432263242405686,FALSE,2021-05-01,24,FALSE,441539
MLT,-11.709791332234753,FALSE,2021-06-01,-15,FALSE,441539
MLT,19.51797752811975,FALSE,2021-07-01,20,FALSE,441539
MLT,49.94654895669124,FALSE,2021-08-01,61,FALSE,441539
MLT,19.63306581062274,FALSE,2021-09-01,20,FALSE,441539
MLT,6.68940609954828,FALSE,2021-10-01,11,FALSE,441539
MLT,19.91878009633707,FALSE,2021-11-01,-3,FALSE,441539
MLT,4.336436597118457,FALSE,2021-12-01,2.5806451612903225,FALSE,441539
MMR,288.231760586774,TRUE,2020-01-01,992,TRUE,54409794
MMR,413.9165444341832,TRUE,2020-02-01,597,TRUE,54409794
MMR,-368.53387264491454,TRUE,2020-03-01,-560,TRUE,54409794
MMR,-770.0355565536194,TRUE,2020-04-01,-2572,TRUE,54409794
MMR,372.4341209828542,TRUE,2020-05-01,-2642,TRUE,54409794
MMR,1921.7963143174127,TRUE,2020-06-01,-1840,TRUE,54409794
MMR,2018.58658906459,TRUE,2020-07-01,-1299,TRUE,54409794
MMR,1803.8826371468353,TRUE,2020-08-01,-1174,TRUE,54409794
MMR,2262.576694132649,TRUE,2020-09-01,1174,TRUE,54409794
MMR,5044.851114587211,TRUE,2020-10-01,2822,TRUE,54409794
MMR,5705.638395588302,TRUE,2020-11-01,2186,TRUE,54409794
MMR,6398.027694033227,TRUE,2020-12-01,3064,TRUE,54409794
MMR,4308.403438237079,TRUE,2021-01-01,1299,TRUE,54409794
MMR,2514.850770965493,TRUE,2021-02-01,-165,TRUE,54409794
MMR,2533.613137156512,TRUE,2021-03-01,-976,TRUE,54409794
MMR,15185.095373966087,TRUE,2021-04-01,-794,TRUE,54409794
MMR,9984.736415813088,TRUE,2021-05-01,15,TRUE,54409794
MMR,3550.251894171642,TRUE,2021-06-01,1675,TRUE,54409794
MMR,15955.654158054802,TRUE,2021-07-01,15647,TRUE,54409794
MMR,18550.897503063,TRUE,2021-08-01,14433,TRUE,54409794
MMR,10855.025910196244,TRUE,2021-09-01,6491,TRUE,54409794
MMR,8168.194973010083,TRUE,2021-10-01,3075,TRUE,54409794
MMR,6411.667575569292,TRUE,2021-11-01,1707,TRUE,54409794
MMR,1550.4751809874542,TRUE,2021-12-01,266.3225806451613,TRUE,54409794
MNE,-6.519060995184171,FALSE,2020-01-01,-49,FALSE,628062
MNE,-14.729909042266705,FALSE,2020-02-01,-35,FALSE,628062
MNE,10.010393258428023,FALSE,2020-03-01,18,FALSE,628062
MNE,-44.91436597110623,FALSE,2020-04-01,-54,FALSE,628062
MNE,-11.246749598714453,FALSE,2020-05-01,-27,FALSE,628062
MNE,-20.65722311396357,FALSE,2020-06-01,-23,FALSE,628062
MNE,128.86753611557108,FALSE,2020-07-01,155,FALSE,628062
MNE,79.38182182985688,FALSE,2020-08-01,83,FALSE,628062
MNE,101.37134831460797,FALSE,2020-09-01,108,FALSE,628062
MNE,199.55325040128545,FALSE,2020-10-01,227,FALSE,628062
MNE,223.28563402889367,FALSE,2020-11-01,213,FALSE,628062
MNE,224.01621187801052,FALSE,2020-12-01,255,FALSE,628062
MNE,198.24429507758623,FALSE,2021-01-01,263,FALSE,628062
MNE,281.6153089887648,FALSE,2021-02-01,281,FALSE,628062
MNE,357.6043338683791,FALSE,2021-03-01,427,FALSE,628062
MNE,296.9046548956661,FALSE,2021-04-01,336,FALSE,628062
MNE,171.72421352143172,TRUE,2021-05-01,164,FALSE,628062
MNE,88.42807253238321,TRUE,2021-06-01,29,FALSE,628062
MNE,83.42030253916911,TRUE,2021-07-01,84,FALSE,628062
MNE,233.59860733348978,TRUE,2021-08-01,254,FALSE,628062
MNE,288.2760834670946,FALSE,2021-09-01,308,FALSE,628062
MNE,270.48803757082135,TRUE,2021-10-01,286,FALSE,628062
MNE,277.82468687973767,TRUE,2021-11-01,374,TRUE,628062
MNE,61.56660044818208,TRUE,2021-12-01,60.387096774193544,TRUE,628062
MNG,-17.335586866062947,FALSE,2020-01-01,-145,FALSE,3278292
MNG,-78.9551511281334,FALSE,2020-02-01,-236,FALSE,3278292
MNG,-204.680638569598,FALSE,2020-03-01,-246,FALSE,3278292
MNG,-106.1274996910087,FALSE,2020-04-01,-222,FALSE,3278292
MNG,-181.72838050508187,FALSE,2020-05-01,-252,FALSE,3278292
MNG,-79.381263131869,FALSE,2020-06-01,-227,FALSE,3278292
MNG,-39.39633749432901,FALSE,2020-07-01,-97,FALSE,3278292
MNG,-92.49999340830757,FALSE,2020-08-01,-192,FALSE,3278292
MNG,-49.05653194907329,FALSE,2020-09-01,-94,FALSE,3278292
MNG,-29.963219214759015,FALSE,2020-10-01,-63,FALSE,3278292
MNG,-91.1812631318689,FALSE,2020-11-01,-266,FALSE,3278292
MNG,-294.38709018250114,FALSE,2020-12-01,-344,FALSE,3278292
MNG,-318.2264412937613,FALSE,2021-01-01,-493,FALSE,3278292
MNG,-110.46971547848649,FALSE,2021-02-01,-378,FALSE,3278292
MNG,-135.307518092796,FALSE,2021-03-01,-181,FALSE,3278292
MNG,43.628208297294215,FALSE,2021-04-01,-41,FALSE,3278292
MNG,-90.90644282397861,FALSE,2021-05-01,-150,FALSE,3278292
MNG,243.35293948009024,FALSE,2021-06-01,273,FALSE,3278292
MNG,360.1008690039783,FALSE,2021-07-01,414,FALSE,3278292
MNG,232.892481907204,FALSE,2021-08-01,219,FALSE,3278292
MNG,516.6189609854658,FALSE,2021-09-01,697,FALSE,3278292
MNG,802.8458152405373,FALSE,2021-10-01,1072,FALSE,3278292
MNG,561.824982490843,FALSE,2021-11-01,592,FALSE,3278292
MNG,102.19935016960108,FALSE,2021-12-01,94.19354838709677,FALSE,3278292
MOZ,194.28972057210564,TRUE,2020-01-01,1750,TRUE,31255435
MOZ,-45.26538521007623,TRUE,2020-02-01,1334,TRUE,31255435
MOZ,-603.8860143799216,TRUE,2020-03-01,1156,TRUE,31255435
MOZ,-767.8502809822814,TRUE,2020-04-01,-1012,TRUE,31255435
MOZ,-766.6933450554777,TRUE,2020-05-01,-595,TRUE,31255435
MOZ,437.9800184361282,TRUE,2020-06-01,-1011,TRUE,31255435
MOZ,3051.6681679178014,TRUE,2020-07-01,-684,TRUE,31255435
MOZ,1521.09804213308,TRUE,2020-08-01,517,TRUE,31255435
MOZ,-545.1931773425897,TRUE,2020-09-01,1216,TRUE,31255435
MOZ,-199.62407238704336,TRUE,2020-10-01,644,TRUE,31255435
MOZ,890.5040378123443,TRUE,2020-11-01,933,TRUE,31255435
MOZ,3428.3168024591523,TRUE,2020-12-01,1468,TRUE,31255435
MOZ,4849.843826357618,TRUE,2021-01-01,5162,TRUE,31255435
MOZ,3622.1396997512848,TRUE,2021-02-01,6052,TRUE,31255435
MOZ,2246.6143601639797,TRUE,2021-03-01,3990,TRUE,31255435
MOZ,1398.5764377872072,TRUE,2021-04-01,1972,TRUE,31255435
MOZ,2459.67699204669,TRUE,2021-05-01,938,TRUE,31255435
MOZ,3686.02132284309,TRUE,2021-06-01,1505,TRUE,31255435
MOZ,6529.451773790766,TRUE,2021-07-01,6207,TRUE,31255435
MOZ,5720.224054151753,TRUE,2021-08-01,5282,TRUE,31255435
MOZ,3316.0532319234676,TRUE,2021-09-01,2071,TRUE,31255435
MOZ,1918.2458385942575,TRUE,2021-10-01,639,TRUE,31255435
MOZ,2343.3146449111423,TRUE,2021-11-01,765,TRUE,31255435
MOZ,662.4561674118881,TRUE,2021-12-01,627.6129032258065,TRUE,31255435
MRT,-6.689530030181652,TRUE,2020-01-01,165,TRUE,4649660
MRT,-16.434537415576937,TRUE,2020-02-01,131,TRUE,4649660
MRT,-50.837197079573215,TRUE,2020-03-01,1,TRUE,4649660
MRT,-56.18542456797546,TRUE,2020-04-01,-38,TRUE,4649660
MRT,-31.856364894372696,TRUE,2020-05-01,185,TRUE,4649660
MRT,509.3970629270011,TRUE,2020-06-01,700,TRUE,4649660
MRT,735.5566800941243,TRUE,2020-07-01,618,TRUE,4649660
MRT,331.92043786717653,TRUE,2020-08-01,296,TRUE,4649660
MRT,200.3425707113318,TRUE,2020-09-01,166,TRUE,4649660
MRT,206.14571992111476,TRUE,2020-10-01,59,TRUE,4649660
MRT,430.37319196911693,TRUE,2020-11-01,164,TRUE,4649660
MRT,815.6842091186327,TRUE,2020-12-01,547,TRUE,4649660
MRT,571.2686240667433,TRUE,2021-01-01,411,TRUE,4649660
MRT,223.84330778722153,TRUE,2021-02-01,192,TRUE,4649660
MRT,201.95590833311812,TRUE,2021-03-01,213,TRUE,4649660
MRT,259.7008883395717,TRUE,2021-04-01,231,TRUE,4649660
MRT,360.8393414382178,TRUE,2021-05-01,256,TRUE,4649660
MRT,412.0167817943011,TRUE,2021-06-01,364,TRUE,4649660
MRT,634.183882216838,TRUE,2021-07-01,506,TRUE,4649660
MRT,830.2352647043485,TRUE,2021-08-01,729,TRUE,4649660
MRT,588.8369121489095,TRUE,2021-09-01,357,TRUE,4649660
MRT,396.36695859474275,TRUE,2021-10-01,185,TRUE,4649660
MRT,496.35487641964636,TRUE,2021-11-01,252,TRUE,4649660
MRT,131.15346922686416,TRUE,2021-12-01,66.83870967741936,TRUE,4649660
MUS,-3.5659995527046,FALSE,2020-01-01,-10,FALSE,1271767
MUS,-34.894173959695664,FALSE,2020-02-01,-40,FALSE,1271767
MUS,-43.3091972267789,FALSE,2020-03-01,-41,FALSE,1271767
MUS,-36.421373660323695,FALSE,2020-04-01,-51,FALSE,1271767
MUS,-34.05779937731671,FALSE,2020-05-01,-31,FALSE,1271767
MUS,17.023357522472,FALSE,2020-06-01,-2,FALSE,1271767
MUS,-57.747906904198175,FALSE,2020-07-01,-79,FALSE,1271767
MUS,-15.68339077516609,FALSE,2020-08-01,-39,FALSE,1271767
MUS,-71.05728763881841,FALSE,2020-09-01,-97,FALSE,1271767
MUS,-21.543390775166102,FALSE,2020-10-01,-21,FALSE,1271767
MUS,5.02335752247177,FALSE,2020-11-01,-11,FALSE,1271767
MUS,-23.744681097746856,FALSE,2020-12-01,-50,FALSE,1271767
MUS,-53.877840800958104,FALSE,2021-01-01,-51,FALSE,1271767
MUS,-23.42224975624194,FALSE,2021-02-01,-61,FALSE,1271767
MUS,-48.545596302375,FALSE,2021-03-01,-49,FALSE,1271767
MUS,-48.70993190552408,FALSE,2021-04-01,-66,FALSE,1271767
MUS,-68.35161780775142,FALSE,2021-05-01,-66,FALSE,1271767
MUS,15.294584223508153,FALSE,2021-06-01,13,FALSE,1271767
MUS,5.664687074770455,TRUE,2021-07-01,-108,FALSE,1271767
MUS,14.905572653878698,TRUE,2021-08-01,109,FALSE,1271767
MUS,100.97243375536961,TRUE,2021-09-01,172,FALSE,1271767
MUS,126.69094207586708,TRUE,2021-10-01,242,FALSE,1271767
MUS,415.53187066524333,TRUE,2021-11-01,840,FALSE,1271767
MUS,133.5387109998993,TRUE,2021-12-01,113.29032258064515,FALSE,1271767
MWI,407.30531495497826,TRUE,2020-01-01,616,TRUE,19129955
MWI,164.0614700702739,TRUE,2020-02-01,525,TRUE,19129955
MWI,-590.2789192299945,TRUE,2020-03-01,379,TRUE,19129955
MWI,-702.1131534456996,TRUE,2020-04-01,-273,TRUE,19129955
MWI,-755.8686293498258,TRUE,2020-05-01,-275,TRUE,19129955
MWI,-136.50223427597587,TRUE,2020-06-01,-22,TRUE,19129955
MWI,732.1715886060048,TRUE,2020-07-01,852,TRUE,19129955
MWI,363.2876637717246,TRUE,2020-08-01,667,TRUE,19129955
